Index,Unique Identifier,Regions,Sub-Regions,Country,Company Name,Industry Tag,CUSIP,ISIN,SEDOL,FIGI,CIK,Ticker,MIC Code,Exchange,Market Currency
514,ZA-40,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Shoprite Holdings Ltd,Food & Drug Retailing,S76263102,ZAE000012084,6801575,,,SHP,XJSE,Johannesburg Stock Exchange,ZAR
515,ZA-41,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Sanlam Limited Ltd,Insurance,S7302C137,ZAE000070660,B0L6750,,,SLM,XJSE,Johannesburg Stock Exchange,ZAR
516,ZA-42,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Sasol Ltd,Chemicals,803866102,ZAE000006896,6777450,,,SOL,XJSE,Johannesburg Stock Exchange,ZAR
517,ZA-43,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Sibanye Stillwater Ltd,Metals & Mining,,ZAE000259701,BL0L913,,,SSW,XJSE,Johannesburg Stock Exchange,ZAR
518,ZA-44,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,The Foschini Group Ltd,Specialty Retailers,S63496889,ZAE000148466,6349688,,,TFG,XJSE,Johannesburg Stock Exchange,ZAR
519,ZA-45,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Vodacom Group Ltd,Telecommunications Services,S9453B108,ZAE000132577,B65B4D0,,,VOD,XJSE,Johannesburg Stock Exchange,ZAR
520,ZA-46,"Europe, The Middle East and Africa",Sub-Saharan Africa,South Africa,Woolworths Holding Ltd,Diversified Retail,S98758121,ZAE000063863,B06KZ97,,,WHL,XJSE,Johannesburg Stock Exchange,ZAR
521,BE-1,"Europe, The Middle East and Africa",Western Europe,Belgium,Anheuser-Busch Inbev Sa,Beverages,,BE0974293251,BYYHL23,,,ABI,XBRU,Euronext Brussels,EUR
522,BE-2,"Europe, The Middle East and Africa",Western Europe,Belgium,Ackermans & Van Haaren Nv,Construction & Engineering,S57157745,BE0003764785,5715774,,,ACKB,XBRU,Euronext Brussels,EUR
523,BE-3,"Europe, The Middle East and Africa",Western Europe,Belgium,Aedifica Nv,Real Estate Investment Trusts (REITs),,BE0003851681,B1G5XP1,,,AED,XBRU,Euronext Brussels,EUR
524,BE-4,"Europe, The Middle East and Africa",Western Europe,Belgium,Agfa-Gevaert Nv,Medical Devices & Supplies,S56890510,BE0003755692,5689051,,,AGFB,XBRU,Euronext Brussels,EUR
525,BE-5,"Europe, The Middle East and Africa",Western Europe,Belgium,Ageas Sa,Insurance,,BE0974264930,B86S2N0,,,AGS,XBRU,Euronext Brussels,EUR
526,BE-6,"Europe, The Middle East and Africa",Western Europe,Belgium,Aperam,Metals & Mining,,,,,,APAM,XAMS,Euronext Amsterdam,EUR
527,BE-7,"Europe, The Middle East and Africa",Western Europe,Belgium,Argenx,Biotechnology & Life Sciences,,NL0010832176,BNHKYX4,,,ARGX,XBRU,Euronext Brussels,EUR
528,BE-8,"Europe, The Middle East and Africa",Western Europe,Belgium,Barco Nv,Electronic Components & Systems,,BE0974362940,BMB3BN1,,,BAR,XBRU,Euronext Brussels,EUR
529,BE-9,"Europe, The Middle East and Africa",Western Europe,Belgium,Bekaert (D) Sa,Metals & Mining,S58274317,BE0974258874,5827431,,,BEKB,XBRU,Euronext Brussels,EUR
530,BE-10,"Europe, The Middle East and Africa",Western Europe,Belgium,Bpost Sa,Freight & Logistics Services,,BE0974268972,BBH7K66,,,BPOST,XBRU,Euronext Brussels,EUR
531,BE-11,"Europe, The Middle East and Africa",Western Europe,Belgium,Cofinimmo Reit Sa,Real Estate Investment Trusts (REITs),S41779885,BE0003593044,4177988,,,COFB,XBRU,Euronext Brussels,EUR
532,BE-12,"Europe, The Middle East and Africa",Western Europe,Belgium,Etablissementen Franz Colruyt Nv,Food & Drug Retailing,S58062258,BE0974256852,5806225,,,COLR,XBRU,Euronext Brussels,EUR
533,BE-13,"Europe, The Middle East and Africa",Western Europe,Belgium,Deme Group Nv,Construction & Engineering,,BE0974413453,BMYKVN9,,,DEME,XBRU,Euronext Brussels,EUR
534,BE-14,"Europe, The Middle East and Africa",Western Europe,Belgium,Dieteren (D) Sa,Specialty Retailers,S42474940,BE0974259880,4247494,,,DIE,XBRU,Euronext Brussels,EUR
535,BE-15,"Europe, The Middle East and Africa",Western Europe,Belgium,Elia Group Sa,Electrical Utilities & IPPs,,BE0003822393,B09M9F4,,,ELI,XBRU,Euronext Brussels,EUR
536,BE-16,"Europe, The Middle East and Africa",Western Europe,Belgium,Euronav Nv,Energy Equipment & Services,,BE0003816338,B04M8J6,,,EURN,XBRU,Euronext Brussels,EUR
537,BE-17,"Europe, The Middle East and Africa",Western Europe,Belgium,Exmar Nv,Energy Equipment & Services,S76181940,BE0003808251,7618194,,,EXM,XBRU,Euronext Brussels,EUR
538,BE-18,"Europe, The Middle East and Africa",Western Europe,Belgium,Fagron Nv,Pharmaceuticals,,BE0003874915,B281L72,,,FAGR,XBRU,Euronext Brussels,EUR
539,BE-19,"Europe, The Middle East and Africa",Western Europe,Belgium,Galapagos,Biotechnology & Life Sciences,,,,,,GLPG,XAMS,Euronext Amsterdam,EUR
540,BE-20,"Europe, The Middle East and Africa",Western Europe,Belgium,Ion Beam Applications Sa,Medical Devices & Supplies,S57054967,BE0003766806,5705496,,,IBAB,XBRU,Euronext Brussels,EUR
541,BE-21,"Europe, The Middle East and Africa",Western Europe,Belgium,Compagnie Immobiliere De Belgique,Real Estate Operations,S44583607,BE0003599108,4458360,,,IMMO,XBRU,Euronext Brussels,EUR
542,BE-22,"Europe, The Middle East and Africa",Western Europe,Belgium,Intervest Offices & Warehouses Rei,Real Estate Investment Trusts (REITs),S56336050,BE0003746600,5633605,,,INTO,XBRU,Euronext Brussels,EUR
543,BE-23,"Europe, The Middle East and Africa",Western Europe,Belgium,Kbc Groep,Banking Services,S44977494,BE0003565737,4497749,,,KBC,XBRU,Euronext Brussels,EUR
544,BE-24,"Europe, The Middle East and Africa",Western Europe,Belgium,Kbc Ancora,Investment & Securities Firms,,BE0003867844,B1YWXY3,,,KBCA,XBRU,Euronext Brussels,EUR
545,BE-25,"Europe, The Middle East and Africa",Western Europe,Belgium,Kinepolis Nv,Hotels & Entertainment Services,,BE0974274061,BN3ZYS8,,,KIN,XBRU,Euronext Brussels,EUR
546,BE-26,"Europe, The Middle East and Africa",Western Europe,Belgium,Melexis Nv,Semiconductors & Chip Technologies,S73700635,BE0165385973,7370063,,,MELE,XBRU,Euronext Brussels,EUR
547,BE-27,"Europe, The Middle East and Africa",Western Europe,Belgium,Montea Nv,Real Estate Investment Trusts (REITs),,BE0003853703,B1FWD64,,,MONT,XBRU,Euronext Brussels,EUR
548,BE-28,"Europe, The Middle East and Africa",Western Europe,Belgium,Ontex Group Nv,Consumer & Household Products,,BE0974276082,BNBNNH6,,,ONTEX,XBRU,Euronext Brussels,EUR
549,BE-29,"Europe, The Middle East and Africa",Western Europe,Belgium,Proximus Nv,Telecommunications Services,,BE0003810273,B00D9P6,,,PROX,XBRU,Euronext Brussels,EUR
550,BE-30,"Europe, The Middle East and Africa",Western Europe,Belgium,Recticel Nv,Chemicals,S43634971,BE0003656676,4363497,,,RECT,XBRU,Euronext Brussels,EUR
551,BE-31,"Europe, The Middle East and Africa",Western Europe,Belgium,Retail Estates Nv,Real Estate Investment Trusts (REITs),S54383617,BE0003720340,5438361,,,RET,XBRU,Euronext Brussels,EUR
552,BE-32,"Europe, The Middle East and Africa",Western Europe,Belgium,Shurgard Self Storage Ltd,Real Estate Investment Trusts (REITs),,GG00BQZCBZ44,BQZCBZ4,,,SHUR,XBRU,Euronext Brussels,EUR
553,BE-33,"Europe, The Middle East and Africa",Western Europe,Belgium,Solvay Sa,Chemicals,S48211007,BE0003470755,4821100,,,SOLB,XBRU,Euronext Brussels,EUR
554,BE-34,"Europe, The Middle East and Africa",Western Europe,Belgium,Tessenderlo Group Nv,Chemicals,S48840060,BE0003555639,4884006,,,TESB,XBRU,Euronext Brussels,EUR
555,BE-35,"Europe, The Middle East and Africa",Western Europe,Belgium,Telenet Group,Telecommunications Services,,,,,,TNET,XBRU,Euronext Brussels,EUR
556,BE-36,"Europe, The Middle East and Africa",Western Europe,Belgium,Ucb Sa,Pharmaceuticals,S55969919,BE0003739530,5596991,,,UCB,XBRU,Euronext Brussels,EUR
557,BE-37,"Europe, The Middle East and Africa",Western Europe,Belgium,Umicore Sa,Chemicals,,BE0974320526,BF44466,,,UMI,XBRU,Euronext Brussels,EUR
558,BE-38,"Europe, The Middle East and Africa",Western Europe,Belgium,Vgp Nv,Real Estate Operations,,BE0003878957,B29L881,,,VGP,XBRU,Euronext Brussels,EUR
559,BE-39,"Europe, The Middle East and Africa",Western Europe,Belgium,Warehouses De Pauw Nv,Real Estate Investment Trusts (REITs),,BE0974349814,BK8VQD9,,,WDP,XBRU,Euronext Brussels,EUR
560,BE-40,"Europe, The Middle East and Africa",Western Europe,Belgium,Xior Student Housing Nv,Real Estate Investment Trusts (REITs),,BE0974288202,BZ1NNF8,,,XIOR,XBRU,Euronext Brussels,EUR
561,FR-1,"Europe, The Middle East and Africa",Western Europe,France,Accor Sa,Hotels & Entertainment Services,S58528423,FR0000120404,5852842,,,AC,XPAR,Euronext Paris,EUR
562,FR-2,"Europe, The Middle East and Africa",Western Europe,France,Credit Agricole Sa,Banking Services,S72626104,FR0000045072,7262610,,,ACA,XPAR,Euronext Paris,EUR
563,FR-3,"Europe, The Middle East and Africa",Western Europe,France,Aeroports De Paris Sa,Transport Infrastructure,,FR0010340141,B164FY1,,,ADP,XPAR,Euronext Paris,EUR
564,FR-4,"Europe, The Middle East and Africa",Western Europe,France,Lair Liquide Societe Anonyme Pour,Chemicals,,FR0000120073,B1YXBJ7,,,AI,XPAR,Euronext Paris,EUR
565,FR-5,"Europe, The Middle East and Africa",Western Europe,France,Airbus Group,Aerospace & Defense,S40122509,NL0000235190,4012250,,,AIR,XPAR,Euronext Paris,EUR
566,FR-6,"Europe, The Middle East and Africa",Western Europe,France,Arkema Sa,Chemicals,,FR0010313833,B0Z5YZ2,,,AKE,XPAR,Euronext Paris,EUR
567,FR-7,"Europe, The Middle East and Africa",Western Europe,France,Alstom Sa,"Machinery, Equipment & Components",,FR0010220475,B0DJ8Q5,,,ALO,XPAR,Euronext Paris,EUR
568,FR-8,"Europe, The Middle East and Africa",Western Europe,France,Dassault Aviation Sa,Aerospace & Defense,,FR0014004L86,BMT9L19,,,AM,XPAR,Euronext Paris,EUR
569,FR-9,"Europe, The Middle East and Africa",Western Europe,France,Amundi Sa,Investment & Securities Firms,,FR0004125920,BYZR014,,,AMUN,XPAR,Euronext Paris,EUR
570,FR-10,"Europe, The Middle East and Africa",Western Europe,France,Biomerieux Sa,Medical Devices & Supplies,,FR0013280286,BF0LBX7,,,BIM,XPAR,Euronext Paris,EUR
571,FR-11,"Europe, The Middle East and Africa",Western Europe,France,Danone Sa,Food & Tobacco,,FR0000120644,B1Y9TB3,,,BN,XPAR,Euronext Paris,EUR
572,FR-12,"Europe, The Middle East and Africa",Western Europe,France,Bnp Paribas Sa,Banking Services,S73096810,FR0000131104,7309681,,,BNP,XPAR,Euronext Paris,EUR
573,FR-13,"Europe, The Middle East and Africa",Western Europe,France,Bollore,Media & Publishing,S45727096,FR0000039299,4572709,,,BOL,XPAR,Euronext Paris,EUR
574,FR-14,"Europe, The Middle East and Africa",Western Europe,France,Bureau Veritas Sa,Professional & Commercial Services,,FR0006174348,B28DTJ6,,,BVI,XPAR,Euronext Paris,EUR
575,FR-15,"Europe, The Middle East and Africa",Western Europe,France,Carrefour Sa,Food & Drug Retailing,S56415672,FR0000120172,5641567,,,CA,XPAR,Euronext Paris,EUR
576,FR-16,"Europe, The Middle East and Africa",Western Europe,France,Capgemini,Software & IT Solutions / Digital Services,S41634379,FR0000125338,4163437,,,CAP,XPAR,Euronext Paris,EUR
577,FR-17,"Europe, The Middle East and Africa",Western Europe,France,Covivio Sa,Real Estate Investment Trusts (REITs),S77456382,FR0000064578,7745638,,,COV,XPAR,Euronext Paris,EUR
578,FR-18,"Europe, The Middle East and Africa",Western Europe,France,Axa Sa,Insurance,S70884291,FR0000120628,7088429,,,CS,XPAR,Euronext Paris,EUR
579,FR-19,"Europe, The Middle East and Africa",Western Europe,France,Vinci Sa,Construction & Engineering,,FR0000125486,B1XH026,,,DG,XPAR,Euronext Paris,EUR
580,FR-20,"Europe, The Middle East and Africa",Western Europe,France,Sartorius Stedim Biotech Sa,Medical Devices & Supplies,,FR0013154002,BYZ2QP5,,,DIM,XPAR,Euronext Paris,EUR
581,FR-21,"Europe, The Middle East and Africa",Western Europe,France,Dassault Systemes,Software & IT Solutions / Digital Services,,FR0014003TT8,BM8H5Y5,,,DSY,XPAR,Euronext Paris,EUR
582,FR-22,"Europe, The Middle East and Africa",Western Europe,France,Edenred,Professional & Commercial Services,,FR0010908533,B62G1B5,,,EDEN,XPAR,Euronext Paris,EUR
583,FR-23,"Europe, The Middle East and Africa",Western Europe,France,Essilorluxottica Sa,Medical Devices & Supplies,S72124779,FR0000121667,7212477,,,EL,XPAR,Euronext Paris,EUR
584,FR-24,"Europe, The Middle East and Africa",Western Europe,France,Bouygues Sa,Construction & Engineering,S40021214,FR0000120503,4002121,,,EN,XPAR,Euronext Paris,EUR
585,FR-25,"Europe, The Middle East and Africa",Western Europe,France,Engie Sa,Integrated Utilities,,FR0010208488,B0C2CQ3,,,ENGI,XPAR,Euronext Paris,EUR
586,FR-26,"Europe, The Middle East and Africa",Western Europe,France,Euronext Nv,Investment & Securities Firms,,NL0006294274,BNBNSG0,,,ENX,XPAR,Euronext Paris,EUR
587,FR-27,"Europe, The Middle East and Africa",Western Europe,France,Eurofins Scientific,Medical Devices & Supplies,,FR0014000MR3,BNDPYV1,,,ERF,XPAR,Euronext Paris,EUR
588,FR-28,"Europe, The Middle East and Africa",Western Europe,France,La Francaise Des Jeux Sa,Hotels & Entertainment Services,,FR0013451333,BG0SC10,,,FDJ,XPAR,Euronext Paris,EUR
589,FR-29,"Europe, The Middle East and Africa",Western Europe,France,Eiffage Sa,Construction & Engineering,,FR0000130452,B13X013,,,FGR,XPAR,Euronext Paris,EUR
590,FR-30,"Europe, The Middle East and Africa",Western Europe,France,Valeo,Automobiles & Auto Parts,,FR0013176526,BDC5ST8,,,FR,XPAR,Euronext Paris,EUR
591,FR-31,"Europe, The Middle East and Africa",Western Europe,France,Getlink,Transport Infrastructure,,FR0010533075,B292JQ9,,,GET,XPAR,Euronext Paris,EUR
592,FR-32,"Europe, The Middle East and Africa",Western Europe,France,Gecina Sa,Real Estate Investment Trusts (REITs),S77424687,FR0010040865,7742468,,,GFC,XPAR,Euronext Paris,EUR
593,FR-33,"Europe, The Middle East and Africa",Western Europe,France,Societe Generale Sa,Banking Services,S59665166,FR0000130809,5966516,,,GLE,XPAR,Euronext Paris,EUR
594,FR-34,"Europe, The Middle East and Africa",Western Europe,France,Thales Sa,Aerospace & Defense,S41627910,FR0000121329,4162791,,,HO,XPAR,Euronext Paris,EUR
595,FR-35,"Europe, The Middle East and Africa",Western Europe,France,Ipsen Sa,Pharmaceuticals,,FR0010259150,B0R7JF1,,,IPN,XPAR,Euronext Paris,EUR
596,FR-36,"Europe, The Middle East and Africa",Western Europe,France,Kering Sa,Specialty Retailers,S55050728,FR0000121485,5505072,,,KER,XPAR,Euronext Paris,EUR
597,FR-37,"Europe, The Middle East and Africa",Western Europe,France,Klepierre Reit Sa,Real Estate Investment Trusts (REITs),S75825562,FR0000121964,7582556,,,LI,XPAR,Euronext Paris,EUR
